Country,Sector,Year of Date,Month of Date,Unit,Value
Bulgaria,Power,2023,August,Million Cubic Meter,21.855122
Bulgaria,Industrial,2023,August,Million Cubic Meter,66.836309
Bulgaria,Household,2023,August,Million Cubic Meter,90.889028
Bulgaria,Power,2023,September,Million Cubic Meter,25.20872
Bulgaria,Industrial,2023,September,Million Cubic Meter,68.527158
Bulgaria,Household,2023,September,Million Cubic Meter,102.320235
Bulgaria,Power,2023,October,Million Cubic Meter,26.34141
Bulgaria,Industrial,2023,October,Million Cubic Meter,61.94061
Bulgaria,Household,2023,October,Million Cubic Meter,118.2496
Bulgaria,Power,2023,November,Million Cubic Meter,38.298857
Bulgaria,Industrial,2023,November,Million Cubic Meter,71.438983
Bulgaria,Household,2023,November,Million Cubic Meter,180.327248
Bulgaria,Power,2023,December,Million Cubic Meter,49.580381
Bulgaria,Industrial,2023,December,Million Cubic Meter,70.54825
Bulgaria,Household,2023,December,Million Cubic Meter,219.037083
Bulgaria,Power,2022,January,Million Cubic Meter,80.009905
Bulgaria,Industrial,2022,January,Million Cubic Meter,97.991996
Bulgaria,Household,2022,January,Million Cubic Meter,284.678481
Bulgaria,Power,2022,February,Million Cubic Meter,56.930667
Bulgaria,Industrial,2022,February,Million Cubic Meter,83.46669
Bulgaria,Household,2022,February,Million Cubic Meter,218.842078
Bulgaria,Power,2022,March,Million Cubic Meter,55.722667
Bulgaria,Industrial,2022,March,Million Cubic Meter,95.007567
Bulgaria,Household,2022,March,Million Cubic Meter,237.448271
Bulgaria,Power,2022,April,Million Cubic Meter,39.172762
Bulgaria,Industrial,2022,April,Million Cubic Meter,68.469895
Bulgaria,Household,2022,April,Million Cubic Meter,141.705518
Bulgaria,Power,2022,May,Million Cubic Meter,28.567619
Bulgaria,Industrial,2022,May,Million Cubic Meter,76.947685
Bulgaria,Household,2022,May,Million Cubic Meter,117.475118
Bulgaria,Power,2022,June,Million Cubic Meter,28.769714
Bulgaria,Industrial,2022,June,Million Cubic Meter,78.158029
Bulgaria,Household,2022,June,Million Cubic Meter,105.408476
Bulgaria,Power,2022,July,Million Cubic Meter,34.707322
Bulgaria,Industrial,2022,July,Million Cubic Meter,75.031299
Bulgaria,Household,2022,July,Million Cubic Meter,101.191586
Bulgaria,Power,2022,August,Million Cubic Meter,27.174695
Bulgaria,Industrial,2022,August,Million Cubic Meter,55.646935
Bulgaria,Household,2022,August,Million Cubic Meter,74.89605
Bulgaria,Power,2022,September,Million Cubic Meter,22.168846
Bulgaria,Industrial,2022,September,Million Cubic Meter,52.669998
Bulgaria,Household,2022,September,Million Cubic Meter,77.130996
Bulgaria,Power,2022,October,Million Cubic Meter,30.397366
Bulgaria,Industrial,2022,October,Million Cubic Meter,48.28043
Bulgaria,Household,2022,October,Million Cubic Meter,91.349184
Bulgaria,Power,2022,November,Million Cubic Meter,45.17972
Bulgaria,Industrial,2022,November,Million Cubic Meter,63.524245
Bulgaria,Household,2022,November,Million Cubic Meter,158.763376
Bulgaria,Power,2022,December,Million Cubic Meter,53.739716
Bulgaria,Industrial,2022,December,Million Cubic Meter,68.455349
Bulgaria,Household,2022,December,Million Cubic Meter,210.07318
Bulgaria,Power,2021,January,Million Cubic Meter,55.801143
Bulgaria,Industrial,2021,January,Million Cubic Meter,96.647645
Bulgaria,Household,2021,January,Million Cubic Meter,291.785663
Bulgaria,Power,2021,February,Million Cubic Meter,48.967238
Bulgaria,Industrial,2021,February,Million Cubic Meter,94.092039
Bulgaria,Household,2021,February,Million Cubic Meter,255.934518
Bulgaria,Power,2021,March,Million Cubic Meter,54.585524
Bulgaria,Industrial,2021,March,Million Cubic Meter,105.631977
Bulgaria,Household,2021,March,Million Cubic Meter,273.229833
Bulgaria,Power,2021,April,Million Cubic Meter,42.172571
Bulgaria,Industrial,2021,April,Million Cubic Meter,92.084757
Bulgaria,Household,2021,April,Million Cubic Meter,196.750604
Bulgaria,Power,2021,May,Million Cubic Meter,28.03619
Bulgaria,Industrial,2021,May,Million Cubic Meter,92.352253
Bulgaria,Household,2021,May,Million Cubic Meter,145.17071
Bulgaria,Power,2021,June,Million Cubic Meter,25.928
Bulgaria,Industrial,2021,June,Million Cubic Meter,94.152314
Bulgaria,Household,2021,June,Million Cubic Meter,130.654675
Bulgaria,Power,2021,July,Million Cubic Meter,29.413524
Bulgaria,Industrial,2021,July,Million Cubic Meter,106.033165
Bulgaria,Household,2021,July,Million Cubic Meter,147.141669
Bulgaria,Power,2021,August,Million Cubic Meter,29.45981
Bulgaria,Industrial,2021,August,Million Cubic Meter,77.548458
Bulgaria,Household,2021,August,Million Cubic Meter,107.613591
Bulgaria,Power,2021,September,Million Cubic Meter,50.073524
Bulgaria,Industrial,2021,September,Million Cubic Meter,79.259429
Bulgaria,Household,2021,September,Million Cubic Meter,119.478401
Bulgaria,Power,2021,October,Million Cubic Meter,45.746286
Bulgaria,Industrial,2021,October,Million Cubic Meter,78.02589
Bulgaria,Household,2021,October,Million Cubic Meter,152.265332
Bulgaria,Power,2021,November,Million Cubic Meter,51.704762
Bulgaria,Industrial,2021,November,Million Cubic Meter,76.487259
Bulgaria,Household,2021,November,Million Cubic Meter,197.84351
Bulgaria,Power,2021,December,Million Cubic Meter,69.14419
Bulgaria,Industrial,2021,December,Million Cubic Meter,84.571251
Bulgaria,Household,2021,December,Million Cubic Meter,269.558954
Bulgaria,Power,2020,January,Million Cubic Meter,49.048
Bulgaria,Industrial,2020,January,Million Cubic Meter,93.822531
Bulgaria,Household,2020,January,Million Cubic Meter,274.071451
Bulgaria,Power,2020,February,Million Cubic Meter,42.026
Bulgaria,Industrial,2020,February,Million Cubic Meter,87.951185
Bulgaria,Household,2020,February,Million Cubic Meter,231.841071
Bulgaria,Power,2020,March,Million Cubic Meter,40.37
Bulgaria,Industrial,2020,March,Million Cubic Meter,85.832637
Bulgaria,Household,2020,March,Million Cubic Meter,215.307037
Bulgaria,Power,2020,April,Million Cubic Meter,25.043
Bulgaria,Industrial,2020,April,Million Cubic Meter,75.047222
Bulgaria,Household,2020,April,Million Cubic Meter,155.848836
Bulgaria,Power,2020,May,Million Cubic Meter,16.907
Bulgaria,Industrial,2020,May,Million Cubic Meter,72.107754
Bulgaria,Household,2020,May,Million Cubic Meter,110.431507
Bulgaria,Power,2020,June,Million Cubic Meter,16.484
Bulgaria,Industrial,2020,June,Million Cubic Meter,77.438002
Bulgaria,Household,2020,June,Million Cubic Meter,104.757916
Bulgaria,Power,2020,July,Million Cubic Meter,15.916
Bulgaria,Industrial,2020,July,Million Cubic Meter,72.061208
Bulgaria,Household,2020,July,Million Cubic Meter,97.484203
Bulgaria,Power,2020,August,Million Cubic Meter,20.563
Bulgaria,Industrial,2020,August,Million Cubic Meter,65.748722
Bulgaria,Household,2020,August,Million Cubic Meter,88.94469
Bulgaria,Power,2020,September,Million Cubic Meter,19.707
Bulgaria,Industrial,2020,September,Million Cubic Meter,67.692156
Bulgaria,Household,2020,September,Million Cubic Meter,99.43824
Bulgaria,Power,2020,October,Million Cubic Meter,35.666
Bulgaria,Industrial,2020,October,Million Cubic Meter,83.409628
Bulgaria,Household,2020,October,Million Cubic Meter,158.339191
Bulgaria,Power,2020,November,Million Cubic Meter,50.324
Bulgaria,Industrial,2020,November,Million Cubic Meter,91.072507
Bulgaria,Household,2020,November,Million Cubic Meter,228.450999
Bulgaria,Power,2020,December,Million Cubic Meter,55.825
Bulgaria,Industrial,2020,December,Million Cubic Meter,84.962001
Bulgaria,Household,2020,December,Million Cubic Meter,261.784879
Bulgaria,Power,2019,January,Million Cubic Meter,46.924
Bulgaria,Industrial,2019,January,Million Cubic Meter,101.805151
Bulgaria,Household,2019,January,Million Cubic Meter,296.821071
Bulgaria,Power,2019,February,Million Cubic Meter,44.602
Bulgaria,Industrial,2019,February,Million Cubic Meter,89.725619
Bulgaria,Household,2019,February,Million Cubic Meter,236.087298
Bulgaria,Power,2019,March,Million Cubic Meter,40.658
Bulgaria,Industrial,2019,March,Million Cubic Meter,80.76226
Bulgaria,Household,2019,March,Million Cubic Meter,202.226842
Bulgaria,Power,2019,April,Million Cubic Meter,35.624
Bulgaria,Industrial,2019,April,Million Cubic Meter,81.822199
Bulgaria,Household,2019,April,Million Cubic Meter,169.636662
Bulgaria,Power,2019,May,Million Cubic Meter,23.866
Bulgaria,Industrial,2019,May,Million Cubic Meter,80.44473
Bulgaria,Household,2019,May,Million Cubic Meter,123.011933
Bulgaria,Power,2019,June,Million Cubic Meter,17.532
Bulgaria,Industrial,2019,June,Million Cubic Meter,73.427441
Bulgaria,Household,2019,June,Million Cubic Meter,99.184612
Bulgaria,Power,2019,July,Million Cubic Meter,18.757
Bulgaria,Industrial,2019,July,Million Cubic Meter,77.494447
Bulgaria,Household,2019,July,Million Cubic Meter,104.678258
Bulgaria,Power,2019,August,Million Cubic Meter,18.02
Bulgaria,Industrial,2019,August,Million Cubic Meter,64.556103
Bulgaria,Household,2019,August,Million Cubic Meter,87.20135
Bulgaria,Power,2019,September,Million Cubic Meter,17.938
Bulgaria,Industrial,2019,September,Million Cubic Meter,64.114305
Bulgaria,Household,2019,September,Million Cubic Meter,94.040324
Bulgaria,Power,2019,October,Million Cubic Meter,22.244
Bulgaria,Industrial,2019,October,Million Cubic Meter,63.111369
Bulgaria,Household,2019,October,Million Cubic Meter,119.613577
Bulgaria,Power,2019,November,Million Cubic Meter,31.222
Bulgaria,Industrial,2019,November,Million Cubic Meter,73.780649
Bulgaria,Household,2019,November,Million Cubic Meter,184.74505
Bulgaria,Power,2019,December,Million Cubic Meter,44.526
Bulgaria,Industrial,2019,December,Million Cubic Meter,81.567609
Bulgaria,Household,2019,December,Million Cubic Meter,250.83228
Croatia,Power,2024,January,Million Cubic Meter,61.007381
Croatia,Industrial,2024,January,Million Cubic Meter,28.398507
Croatia,Household,2024,January,Million Cubic Meter,218.682149
Croatia,Power,2024,February,Million Cubic Meter,55.446619
Croatia,Industrial,2024,February,Million Cubic Meter,24.562596
Croatia,Household,2024,February,Million Cubic Meter,139.460557
Croatia,Power,2024,March,Million Cubic Meter,55.410743
Croatia,Industrial,2024,March,Million Cubic Meter,21.077699
Croatia,Household,2024,March,Million Cubic Meter,124.956421
Croatia,Power,2024,April,Million Cubic Meter,37.916333
Croatia,Industrial,2024,April,Million Cubic Meter,24.697863
Croatia,Household,2024,April,Million Cubic Meter,90.028446
Croatia,Power,2024,May,Million Cubic Meter,35.964619
Croatia,Industrial,2024,May,Million Cubic Meter,29.050083
Croatia,Household,2024,May,Million Cubic Meter,57.411522
Croatia,Power,2024,June,Million Cubic Meter,25.606667
Croatia,Industrial,2024,June,Million Cubic Meter,25.414424
Croatia,Household,2024,June,Million Cubic Meter,46.782368
Croatia,Power,2024,July,Million Cubic Meter,50.512381
Croatia,Industrial,2024,July,Million Cubic Meter,33.007748
Croatia,Household,2024,July,Million Cubic Meter,43.505054
Croatia,Power,2024,August,Million Cubic Meter,49.310667
Croatia,Industrial,2024,August,Million Cubic Meter,36.324124
Croatia,Household,2024,August,Million Cubic Meter,54.152951
Croatia,Power,2024,September,Million Cubic Meter,44.676762
Croatia,Industrial,2024,September,Million Cubic Meter,45.120759
Croatia,Household,2024,September,Million Cubic Meter,98.321649
Croatia,Power,2024,October,Million Cubic Meter,38.475198
Croatia,Industrial,2024,October,Million Cubic Meter,40.83975
Croatia,Household,2024,October,Million Cubic Meter,144.881777
Croatia,Power,2024,November,Million Cubic Meter,32.79281
Croatia,Industrial,2024,November,Million Cubic Meter,32.194675
Croatia,Household,2024,November,Million Cubic Meter,198.556945
Croatia,Power,2024,December,Million Cubic Meter,61.038667
Croatia,Industrial,2024,December,Million Cubic Meter,25.788884
Croatia,Household,2024,December,Million Cubic Meter,227.057305
Croatia,Power,2023,January,Million Cubic Meter,54.226838
Croatia,Industrial,2023,January,Million Cubic Meter,23.707902
Croatia,Household,2023,January,Million Cubic Meter,179.26153
Croatia,Power,2023,February,Million Cubic Meter,63.392629
Croatia,Industrial,2023,February,Million Cubic Meter,29.26462
Croatia,Household,2023,February,Million Cubic Meter,168.218815
Croatia,Power,2023,March,Million Cubic Meter,67.432019
Croatia,Industrial,2023,March,Million Cubic Meter,28.848862
Croatia,Household,2023,March,Million Cubic Meter,139.840213
Croatia,Power,2023,April,Million Cubic Meter,62.849352
Croatia,Industrial,2023,April,Million Cubic Meter,32.593598
Croatia,Household,2023,April,Million Cubic Meter,107.981326
Croatia,Power,2023,May,Million Cubic Meter,41.500476
Croatia,Industrial,2023,May,Million Cubic Meter,34.01323
Croatia,Household,2023,May,Million Cubic Meter,70.982488
Croatia,Power,2023,June,Million Cubic Meter,40.622514
Croatia,Industrial,2023,June,Million Cubic Meter,31.448317
Croatia,Household,2023,June,Million Cubic Meter,47.879307
Croatia,Power,2023,July,Million Cubic Meter,61.180438
Croatia,Industrial,2023,July,Million Cubic Meter,42.893469
Croatia,Household,2023,July,Million Cubic Meter,59.530317
Croatia,Power,2023,August,Million Cubic Meter,53.741676
Croatia,Industrial,2023,August,Million Cubic Meter,42.543529
Croatia,Household,2023,August,Million Cubic Meter,65.984279
Croatia,Power,2023,September,Million Cubic Meter,59.047486
Croatia,Industrial,2023,September,Million Cubic Meter,41.676874
Croatia,Household,2023,September,Million Cubic Meter,71.367369
Croatia,Power,2023,October,Million Cubic Meter,53.103627
Croatia,Industrial,2023,October,Million Cubic Meter,37.134778
Croatia,Household,2023,October,Million Cubic Meter,113.599198
Croatia,Power,2023,November,Million Cubic Meter,47.353278
Croatia,Industrial,2023,November,Million Cubic Meter,35.600853
Croatia,Household,2023,November,Million Cubic Meter,208.430407
Croatia,Power,2023,December,Million Cubic Meter,48.285571
Croatia,Industrial,2023,December,Million Cubic Meter,22.30748
Croatia,Household,2023,December,Million Cubic Meter,201.490779
Croatia,Power,2022,January,Million Cubic Meter,51.963429
Croatia,Industrial,2022,January,Million Cubic Meter,32.291193
Croatia,Household,2022,January,Million Cubic Meter,241.714906
Croatia,Power,2022,February,Million Cubic Meter,57.770419
Croatia,Industrial,2022,February,Million Cubic Meter,34.961463
Croatia,Household,2022,February,Million Cubic Meter,200.908933
Croatia,Power,2022,March,Million Cubic Meter,50.90021
Croatia,Industrial,2022,March,Million Cubic Meter,33.34088
Croatia,Household,2022,March,Million Cubic Meter,174.091188
Croatia,Power,2022,April,Million Cubic Meter,37.618229
Croatia,Industrial,2022,April,Million Cubic Meter,31.068316
Croatia,Household,2022,April,Million Cubic Meter,115.082226
Croatia,Power,2022,May,Million Cubic Meter,34.375029
Croatia,Industrial,2022,May,Million Cubic Meter,28.915186
Croatia,Household,2022,May,Million Cubic Meter,57.662451
Croatia,Power,2022,June,Million Cubic Meter,44.830248
Croatia,Industrial,2022,June,Million Cubic Meter,31.597634
Croatia,Household,2022,June,Million Cubic Meter,41.008376
Croatia,Power,2022,July,Million Cubic Meter,65.107029
